time_s,C_r0.0_cm_kg_kg,C_r0.1_cm_kg_kg,C_r0.2_cm_kg_kg,C_r0.3_cm_kg_kg,C_r0.4_cm_kg_kg,C_r0.5_cm_kg_kg,C_r0.6_cm_kg_kg,C_r0.7_cm_kg_kg,C_r0.8_cm_kg_kg,C_r0.9_cm_kg_kg,C_r1.0_cm_kg_kg,C_r1.1_cm_kg_kg,C_r1.2_cm_kg_kg,C_r1.3_cm_kg_kg,C_r1.4_cm_kg_kg,C_r1.5_cm_kg_kg,C_r1.6_cm_kg_kg,C_r1.7_cm_kg_kg,C_r1.8_cm_kg_kg,C_r1.9_cm_kg_kg,C_r2.0_cm_kg_kg
2968.0,2.5431053861541297,2.5425365486901486,2.540947539796547,2.538060651416223,2.533508214673965,2.52675873284757,2.5171068202986,2.5036692473334607,2.485392630707004,2.461077997965881,2.429426121349053,2.3891051325640156,2.3388386824080216,2.2775092154006935,2.2042673635945076,2.118635617296135,2.020592809603228,1.9106261828977353,1.7897405111998694,1.6594141653690375,1.5216187177246225
2969.0,2.543088628537675,2.542518893476815,2.5409274552186796,2.538036409139907,2.533477950956052,2.5267204487836525,2.517058433185693,2.5036087012020465,2.4853180668949926,2.4609879769133993,2.4293198756834578,2.3889828209507487,2.338701605920014,2.277359955391455,2.2041098032910975,2.1184748186246667,2.020434734099312,1.9104772743980472,1.7896071570078413,1.6593019065500867,1.5215314689351411
2970.0,2.543071841207645,2.5425012079272205,2.5409073387202783,2.538012132552333,2.5334476501044074,2.526682124847413,2.5170100041752566,2.5035481125514414,2.4852434620146644,2.460897918858973,2.429213600000793,2.3888604891828438,2.3385645215567035,2.2772107012867853,2.2039522628123467,2.118314052131014,2.0202766997762565,1.910328411057169,1.7894738441090237,1.6591896755973072,1.5214442461257944
2971.0,2.5430550241356786,2.5424834920137833,2.5408871902758907,2.5379878216317335,2.533417312102611,2.5266437610294594,2.5169615332664503,2.503487481390489,2.4851688160850633,2.46080782383153,2.429107294338417,2.388738137302918,2.3384274293600793,2.2770614531183853,2.20379474216663,2.1181533177880576,2.020118706566337,1.9101795927616145,1.7893405723536373,1.6590774725802584,1.5213570493345618
2972.0,2.543038177293426,2.5424657457089355,2.5408670098600825,2.5379634763563628,2.533386936934272,2.526605357320446,2.5169130204584924,2.5034268077281063,2.485094129125315,2.46071769186006,2.4290009587336527,2.388615765353326,2.338290329371494,2.2769122109169295,2.203637241361239,2.1179926155682547,2.0199607544027303,1.9100308194002529,1.7892073415972558,1.6589652975697735,1.5212698785973449
2973.0,2.54302130065255,2.5424479689851234,2.540846797447439,2.5379390967044992,2.533356524583035,2.5265669137110685,2.5168644657506594,2.503366091573284,2.485019401154627,2.460627522973607,2.428894593223778,2.388493373376149,2.3381532216316687,2.276762974712117,2.203479760402466,2.117831945443726,2.0198028432195194,1.9098820908641936,1.7890741517005606,1.6588531506376383,1.5211827339479964
2974.0,2.5430043941847265,2.542430161814808,2.5408265530125624,2.5379146826544465,2.5333260750325763,2.5265284301920685,2.5168158691422855,2.503305332935085,2.484944632192284,2.4605373172012635,2.428788197846012,2.388370961413183,2.338016106180704,2.2766137445327104,2.2033222992956913,2.117671307386333,2.0196449729516903,1.90973340704668,1.7889410025291141,1.6587410318563047,1.5210956154183737
2975.0,2.542987457861645,2.542412324170466,2.540806276530075,2.537890234184533,2.5332955882666055,2.526489906754231,2.5167672306327646,2.5032445318226433,2.4848698222576413,2.460447074572161,2.428681772637504,2.3882485295059332,2.3378789830580873,2.2764645204065816,2.203164858045455,2.117510701367741,2.019487143535125,1.9095847678429925,1.788807893953146,1.6586289412986424,1.5210085230383892
2976.0,2.5429704916550087,2.5423944560245877,2.540785967974616,2.5378657512731113,2.5332650642688668,2.5264513433883877,2.5167185502215466,2.503183688245162,2.484794971370125,2.4603567951154637,2.428575317635326,2.3881260776956097,2.3377418523027056,2.276315302360755,2.2030074366555272,2.1173501273594857,2.0193293549065903,1.9094361731503553,1.7886748258473533,1.6585168790377156,1.5209214568360796
2977.0,2.5429534955365334,2.542376557349679,2.5407656273208445,2.5378412338985603,2.533234503023137,2.526412740085413,2.5166698279081396,2.503122802211913,2.484720079549229,2.4602664788603614,2.4284688328764625,2.3880036060231182,2.3376047139528566,2.276166090421447,2.2028500351289746,2.1171895853330165,2.0191716070037233,1.9092876228678517,1.7885417980907137,1.6584048451465918,1.5208344168376688
2978.0,2.542936469477951,2.5423586281182606,2.5407452545434395,2.537816682039283,2.533203904513229,2.5263740968362276,2.516621063692111,2.503061873732237,2.4846451468145054,2.460176125836063,2.4283623183978023,2.3878811145290615,2.3374675680462635,2.2760168846141076,2.202692653468218,2.1170290752597474,2.0190138997650156,1.9091391168963439,1.7884088105663092,1.6582928396981702,1.5207474030676402
2979.0,2.542919413451003,2.5423406683028693,2.5407248496170967,2.5377920956737103,2.5331732687229875,2.526335413631797,2.5165722575730824,2.503000902815537,2.484570173185568,2.4600857360717914,2.428255774236131,2.387758603253736,2.3373304146200895,2.2758676849634583,2.2025352916750895,2.1168685971110914,2.0188562331297937,1.908990655138401,1.7882758631611568,1.6581808627650323,1.520660415548807
2980.0,2.5429023274274494,2.542322677876056,2.5407044125165337,2.537767474780297,2.533142595636294,2.5262966904631328,2.5165234095507345,2.502939889471283,2.4844951586820834,2.4599953095967737,2.428149200428124,2.3876360722371297,2.33719325371095,2.2757184914935302,2.2023779497508826,2.116708150858499,2.0186986070382,1.9088422374982295,1.7881429557660529,1.6580689144193115,1.5205734543023817
2981.0,2.5428852113790597,2.5423046568103906,2.5406839432164876,2.537742819337524,2.533111885237065,2.5262579273212915,2.5164745196248033,2.5028788337090053,2.48442010332377,2.459904846440239,2.428042597010343,2.387513521518923,2.3370560853549307,2.275569304227697,2.2022206276963994,2.116547736473483,2.0185410214311688,1.9086938638816084,1.7880100882754215,1.6579569947325785,1.520486519348047
2982.0,2.5428680652776223,2.542286605078454,2.540663441691714,2.537718129323901,2.53308113750925,2.526219124197376,2.516425587795082,2.5028177355382955,2.4843450071303943,2.4598143466314113,2.427935964019226,2.387390951138488,2.3369189095875993,2.2754201231887117,2.2020633255119932,2.1163873539276477,2.0183834762504116,1.908545534195834,1.7878772605871724,1.657845103775742,1.5203996107040232
2983.0,2.5428508890949377,2.5422685226528468,2.5406429079169905,2.5376934047179613,2.5330503524368364,2.5261802810825342,2.516376614061416,2.5027565949688038,2.484269870121766,2.4597238101995043,2.427829301491087,2.3872683611348933,2.3367817264440243,2.2752709483987372,2.201906043197611,2.1162270031927077,2.0182259714383877,1.9083972483496596,1.787744472602565,1.6577332416189625,1.5203127283871347
2984.0,2.5428336828028195,2.5422504095061838,2.5406223418671123,2.5376686454982664,2.5330195300038456,2.52614139796796,2.51632759842371,2.5026954120102385,2.484194692317735,2.459633237173716,2.42772260946211,2.387145751546904,2.336644535958788,2.2751217798793784,2.201748780752825,2.11606668424051,2.0180685069382878,1.908249006253249,1.787611724226079,1.6576214083315772,1.5202258724128745
2985.0,2.5428164463731004,2.5422322656110974,2.540601743516899,2.537643851643406,2.5329886701943356,2.526102474844892,2.516278540881919,2.5026341866723625,2.484119473738188,2.459542627583225,2.4276158879683454,2.387023122412983,2.3365073381660038,2.2749726176517093,2.2015915381768725,2.115906397043046,2.01791108269401,1.9081008078181254,1.7874790153652904,1.657509603982035,1.520139042795465
2986.0,2.5427991797776235,2.5422140909402353,2.540581112841186,2.5376190231319953,2.5329577729923995,2.526063511704616,2.5162294414360535,2.5025729189649923,2.4840442144030455,2.459451981457185,2.427509137045707,2.3869004737712975,2.336370133099327,2.274823461736305,2.2014343154686844,2.1157461415724677,2.0177536986501385,1.9079526529571296,1.7873463459307537,1.657397828637843,1.5200522395479172
2987.0,2.5427818829882503,2.5421958854662634,2.5405604498148335,2.537594159942678,2.532926838382167,2.5260245085384607,2.5161803000861758,2.502511608897997,2.4839689143322596,2.459361298824722,2.4274023567299694,2.3867778056597206,2.3362329207919754,2.274674312153264,2.201277112626913,2.1155859178010985,2.017596354751923,1.907804541584376,1.787213715835889,1.6572860823655187,1.519965462682088
2988.0,2.542764555976855,2.542177649161863,2.5405397544127206,2.5375692620541246,2.5328958663478027,2.5259854653378015,2.516131116832401,2.502450256481296,2.4838935735458088,2.4592705797149295,2.4272955470567665,2.3866551181158355,2.33609570127674,2.2745251689222368,2.201119929649958,2.115425725701443,2.0174390509452573,1.9076564736152157,1.7870811249968734,1.6571743652305506,1.5198787122087343
2989.0,2.542747198715328,2.542159381999733,2.540519026609749,2.5375443294450344,2.532864856873509,2.5259463820940593,2.5160818916748964,2.502388861724855,2.483818192063696,2.4591798241568643,2.42718870806159,2.386532411176941,2.3359584745859996,2.2743760320624458,2.200962766535995,2.115265565246193,2.0172817871766586,1.9075084489661993,1.7869485733325376,1.6570626772973658,1.5197919881375634
2990.0,2.5427298111755765,2.54214108395259,2.5404982663808404,2.5375193620941325,2.532833809943524,2.525907258798699,2.516032624613877,2.502327424638688,2.4837427699059447,2.4590890321795453,2.4270818397797873,2.3864096848800544,2.335821240751737,2.274226901592712,2.200805623282993,2.1151054364082347,2.0171245633932475,1.9073604675550428,1.786816060764266,1.6569510186293033,1.519705290477284
2991.0,2.542712393329523,2.5421227549931675,2.540477473700938,2.537494359980176,2.5328027255421226,2.525868095443231,2.5159833156496094,2.502265945232853,2.4836673070926,2.45899820381195,2.4269749422465603,2.386286939261918,2.3356839998055516,2.274077777531474,2.200648499888737,2.1149453391606565,2.016967379542732,1.9072125293005961,1.7866835872159013,1.6568393892885915,1.519618619235653
2992.0,2.542694945149104,2.5421043950942153,2.5404566485450095,2.5374693230819467,2.5327716036536145,2.52582889201921,2.51593396478241,2.502204423517452,2.48359180364372,2.458907339083008,2.426868015496966,2.3861641743590027,2.3355467517786703,2.2739286598968085,2.2004913963508463,2.114785273476747,2.0168102355733843,1.9070646341228126,1.786551152613654,1.6567277893363328,1.5195319744195162
2993.0,2.5426774666062744,2.542086004228503,2.540435790888041,2.5374442513782567,2.5327404442623473,2.525789648518233,2.5158845720126415,2.5021428595026274,2.4835162595793783,2.4588164380216044,2.4267610595659157,2.386041390207515,2.3354094967019643,2.27377954870645,2.2003343126667945,2.1146252393300022,2.016653131434026,1.906916781942721,1.786418756886012,1.656616218832489,1.5194453560348553
2994.0,2.5426599576730053,2.5420675823688175,2.540414900705042,2.537419144847947,2.532709247352706,2.5257503649319437,2.515835137340714,2.5020812531985617,2.483440674919657,2.458725500656574,2.426654074488174,2.3859185868433985,2.3352722346059593,2.273630443977808,2.2001772488339206,2.114465236694128,2.016496067074009,1.9067689726823995,1.786286399963658,1.6565046778358732,1.5193587640868251
2995.0,2.542642418321282,2.5420491294879626,2.5403939779710454,2.5373940034698848,2.532678012909109,2.5257110412520283,2.5157856607670857,2.502019604615476,2.4833650496846493,2.4586345270166996,2.4265470602983608,2.385795764302345,2.3351349655208478,2.273481345727986,2.200020204849448,2.114305265543036,2.0163390424431995,1.9066212062649488,1.786154081779388,1.6563931664041447,1.5192721985797923
2996.0,2.5426248485231078,2.5420306455587625,2.5403730226611048,2.537368827222969,2.532646740916014,2.5256716774702155,2.515736142292259,2.5019579137636274,2.483289383894454,2.4585435171307095,2.42644001703095,2.3856729226197926,2.3349976894765017,2.2733322539737957,2.199863180710496,2.114145325850849,2.0161820574919624,1.9064734826144707,1.7860218022680314,1.6562816845938044,1.5191856595173718
2997.0,2.542607248250504,2.542012130554057,2.5403520347502977,2.5373436160861265,2.5326154313579146,2.525632273578279,2.51568658191678,2.501896180653306,2.483213677569175,2.4584524710272784,2.4263329447202704,2.385550061830938,2.3348604065024827,2.273183168731773,2.199706176414093,2.113985417591901,2.0160251121711448,1.9063258016560436,1.7858895613663772,1.6561702324601963,1.5190991469024588
2998.0,2.5425896174755063,2.5419935844467068,2.5403310142137228,2.537318370038313,2.53258408421934,2.525592829568033,2.5156369796412417,2.5018344052948382,2.483137930728917,2.4583613887350224,2.426225843400508,2.385427181970738,2.334723116628054,2.273034090018192,2.199549191957187,2.113825540740731,2.0158682064320623,1.9061781633157024,1.7857573590131013,1.6560588100575089,1.5190126607372645
2999.0,2.5425719561701707,2.54197500720959,2.540309961026504,2.5372930890585135,2.5325526994848557,2.5255533454313355,2.515587335466277,2.501772587698582,2.483062143393788,2.458270270282501,2.4261187131057067,2.3853042830739137,2.3345858198821903,2.272885017849079,2.1993922273366557,2.113665695272089,2.0157113402264843,1.9060305675204177,1.7856251951486968,1.6559474174387785,1.5189262010233437
3000.0,2.5425542643065664,2.5419563988156044,2.5402888751637853,2.537267773125741,2.5325212771390655,2.525513821160086,2.5155376493925634,2.501710727874924,2.482986315583892,2.4581791156982127,2.426011553869765,2.3851813651749603,2.334448516293589,2.272735952240228,2.1992352825493184,2.113505881160928,2.01555451350662,1.9058830141980763,1.7854930697154063,1.6558360546558961,1.5188397677616268
3001.0,2.5425365418567836,2.5419377592376673,2.540267756600737,2.5372424222190415,2.532489817166607,2.5254742567462256,2.515487921420818,2.5016488258342813,2.4829104473193304,2.4580879250105965,2.4259043657264456,2.385058428308148,2.3343112058906783,2.2725868932072073,2.1990783575919424,2.113346098382407,2.0153977262251064,1.905735503277479,1.785360982659343,1.6557247219506843,1.5187536056851934
3002.0,2.542518788792928,2.541919088448713,2.54024660531255,2.5372170363174864,2.5324583195521555,2.525434652181737,2.5154381515517987,2.5015868815870985,2.482834538620202,2.4579966982480297,2.425797148709369,2.3849354725075296,2.334173888701628,2.2724378407653747,2.1989214524612524,2.113186346911887,2.015240978335014,1.9055880346894782,1.785228933968124,1.6556134202412975,1.518667453495017
3003.0,2.542501005087124,2.5419003864216974,2.54022542127444,2.537191615400179,2.532426784280422,2.525395007458642,2.5153883397863037,2.5015248951438456,2.4827585895065987,2.4579054354388283,2.4256899028520182,2.3848124978069443,2.3340365647543595,2.2722887949298896,2.198764567153937,2.1130266267249356,2.01508426979015,1.905440608373738,1.7850969237169838,1.655502150393141,1.5185813178574237
3004.0,2.5424831907115144,2.541881653129594,2.5402042044616473,2.537166159446251,2.532395211336153,2.5253553225690064,2.5153384861251697,2.501462866515019,2.482682599998604,2.457814136611244,2.4255826281877413,2.384689504240024,2.333899234076552,2.27213975571572,2.198607701666659,2.112866937797394,2.01492760054627,1.9052932242877108,1.7849649520401332,1.6553909130558582,1.5184952014980566
3005.0,2.5424653456382575,2.5418628885453987,2.540182954849434,2.537140668434864,2.532363600704132,2.525315597504933,2.5152885905692712,2.501400795711139,2.4826065701162947,2.457722801793467,2.4254753247497502,2.3845664918401974,2.333761896695653,2.2719907231376544,2.198450855996074,2.1127072801056053,2.014770970563024,1.9051458824094905,1.7848330190931596,1.6552797087290128,1.5184091057180522
3006.0,2.5424474698395336,2.5418440926421244,2.5401616724130855,2.53711514234521,2.5323319523691774,2.5252758322585653,2.5152386531195203,2.5013386827427473,2.4825304998797355,2.457631431013623,2.4253679925711245,2.3844434606406946,2.3336245526388852,2.271841697210313,2.198294030138881,2.112547653626832,2.0146143798056975,1.9049985827352263,1.784701125032515,1.655168537806872,1.5183230311752194
3007.0,2.5424295632875387,2.5418252653928066,2.540140357127914,2.5370895811565095,2.5323002663161436,2.5252360268220864,2.5151886737768647,2.501276527620409,2.482454389308982,2.457540024299774,2.425260631684812,2.3843204106745537,2.333487201933256,2.2716926779481676,2.1981372240919166,2.112388058339786,2.0144578282461545,1.9048513252746382,1.7845692700065594,1.6550574006066578,1.5182369781931095
3008.0,2.5424116259544878,2.541806406770498,2.5401190089692536,2.5370639848480128,2.5322685425299207,2.525196181187717,2.5151386525422894,2.5012143303547085,2.482378238424077,2.4574485816799174,2.425153242123633,2.384197341974623,2.333349844605567,2.271543665365564,2.197980437852294,2.112228494225138,2.0143013158629697,1.904704110046692,1.7844374541523726,1.6549462973868665,1.518150946905954
