time_s,C_r0.0_cm_kg_kg,C_r0.1_cm_kg_kg,C_r0.2_cm_kg_kg,C_r0.3_cm_kg_kg,C_r0.4_cm_kg_kg,C_r0.5_cm_kg_kg,C_r0.6_cm_kg_kg,C_r0.7_cm_kg_kg,C_r0.8_cm_kg_kg,C_r0.9_cm_kg_kg,C_r1.0_cm_kg_kg,C_r1.1_cm_kg_kg,C_r1.2_cm_kg_kg,C_r1.3_cm_kg_kg,C_r1.4_cm_kg_kg,C_r1.5_cm_kg_kg,C_r1.6_cm_kg_kg,C_r1.7_cm_kg_kg,C_r1.8_cm_kg_kg,C_r1.9_cm_kg_kg,C_r2.0_cm_kg_kg,药材表面
14100.0,2.262550742218918,2.2552430286733736,2.2344545784841117,2.1992486869318792,2.1496064519804294,2.085042821318027,2.004462578998815,1.9080856412050062,1.795667478894711,1.6666630984917317,1.5215125558195166,1.360665817698614,1.1840285989756028,0.9909714144833693,0.7792072009991937,,,,,,,0.5849894426672527
14160.0,2.2584615731236397,2.2511261274571157,2.230267450427613,2.194943499695764,2.145151148837044,2.0804394228713265,1.999698409201445,1.9031767021956336,1.7906480437878056,1.6616246077455412,1.5164801144056428,1.3557037199508921,1.179249201968027,0.9863721321071763,0.7747857616116091,,,,,,,0.5833870096256683
14220.0,2.2543576859220353,2.2469950072572478,2.226067517634022,2.1906277479492524,2.140688238682711,2.0758121028803838,1.9949340706427194,1.8982718089089161,1.7856370330064346,1.6565985750020553,1.5114642962333047,1.3507619474675394,1.1744928871479394,0.9817995769178869,0.7703814494244152,,,,,,,0.5818184786961709
14280.0,2.2502391760192006,2.2428497766394595,2.221854928799224,2.1863016621203704,2.1362180855914663,2.0711812799036227,1.99017033418673,1.8933718979644478,1.7806353404757504,1.6515854093800086,1.5064643714948114,1.345838100227354,1.1697557843197974,0.9772489270608022,0.7659973086056219,,,,,,,0.5801314850472702
14340.0,2.2461063330506468,2.2386907376835463,2.2176300172885886,2.1819656199429778,2.1317411092967498,2.066547399974721,1.9854076625993202,1.8884775073821378,1.7756438067783185,1.6465868159414645,1.5014839111519347,1.340938961428527,1.1650488365313185,0.97273318001016,0.7616259402140618,,,,,,,0.5784185021117996
14400.0,2.2419595728376667,2.2345183179049224,2.213393246941378,2.1776201648242974,2.1272580002472066,2.061911401414178,1.9806473723740166,1.8835904270563089,1.77066462225164,1.6416049049922297,1.496523732384302,1.336061938918382,1.1603627711267621,0.9682306710212678,0.757242331713522,,,,,,,0.5768627131278458
14460.0,2.2377998134598065,2.230334518549313,2.2091491661427103,2.1732749747670947,2.1227858515945957,2.057300100091193,1.975925844363417,1.8787606024681383,1.7657630987300807,1.6367183801502811,1.4916808285814425,1.3313247299637678,1.1557915614601586,0.9639102752608335,0.7530905270023216,,,,,,,0.5752870570197952
14520.0,2.2336280391116237,2.2261392481579314,2.204895136277562,2.168922232045535,2.1183092404115236,2.0526879013531123,1.9712070750969855,1.873937142386358,1.7608712262026116,1.6318440000646617,1.4868523617564182,1.3266039561573943,1.1512343805399685,0.9596062498470184,0.7489611001708852,,,,,,,0.5737151868820005
14580.0,2.22944468189138,2.2219329035131454,2.200631456803648,2.1645620890300963,2.11382815099518,2.048074645504096,1.9664908498201616,1.8691199181328706,1.7559891122606075,1.6269821995062683,1.4820390034158673,1.3219001467726794,1.1466947056072658,0.9553189793695275,0.7448497109540908,,,,,,,0.5721471027319748
14640.0,2.2252499974068636,2.21771572647609,2.1963583331139676,2.16019470240823,2.1093426918642084,2.0434604056909245,1.9617772282422619,1.8643089959117134,1.7511168390529384,1.622133079639141,1.4772408458387167,1.3172132910045675,1.1421724904557198,0.951048857007856,0.7407551178672477,,,,,,,0.5705838104075314
14700.0,2.2210442127825987,2.2134879385344317,2.192075970687852,2.15582025513178,2.104853019559157,2.0388453108174494,1.957066312899536,1.8595044534740093,1.7462544603004284,1.6172966762374903,1.4724578877916044,1.3125433055119247,1.1376677104499973,0.9467959241915567,0.7366767379607243,,,,,,,0.569025790406827
14760.0,2.2168275636979944,2.209249771029075,2.1877845879414526,2.1514389463466053,2.1003593081102614,2.0342295047854546,1.9523582140540736,1.8547063652169657,1.7414020135968493,1.6124729951558083,1.4676900860910649,1.3078900879274404,1.133180322399519,0.9425600872210612,0.7326142454366049,,,,,,,0.5674733056762349
14820.0,2.212600297455341,2.205001466805174,2.1834844143511534,2.1470509851080557,2.095861739233292,2.0296131356234266,1.9476530412433624,1.8499147992884635,1.7365595246147187,1.6076620237517223,1.4629373765433735,1.3032535329496462,1.1287102568995617,0.9383412086395503,0.7285674313823798,,,,,,,0.5659265166330157
14880.0,2.2083626697753846,2.200743276804074,2.1791756865793763,2.1426565860666753,2.091360497994469,2.0249963518984004,1.9429509014123074,1.845129818189494,1.7317270103627578,1.6028503241080052,1.4581996845789842,1.298633535348835,1.1242574226552524,0.9341391412951211,0.7245361452297477,,,,,,,0.5643855271099119
14940.0,2.2041149412859347,2.1964754566025926,2.1748586451820935,2.1382559665322503,2.0868557704927886,2.020379301332933,1.9382518987652084,1.8403514799634164,1.7269044816366754,1.598030303698253,1.4534769308217004,1.2940299898120753,1.1198217133468038,0.9299537404351786,0.7205202672842643,,,,,,,0.5628504051328357
15000.0,2.1998573748168884,2.192198263793493,2.1705335322343173,2.1338493445185542,2.0823477424957972,2.015762130188515,1.9335561349887649,1.8355798392053302,1.7220919447843965,1.5932231903096887,1.4487690339591102,1.2894427905889916,1.115403013594916,0.9257848674891483,0.7165196946196002,,,,,,,0.5613211938123508
15060.0,2.195590233512901,2.187911956169813,2.166200589715379,2.1294369374595763,2.077836598600069,2.0111449829562775,1.9288637094942265,1.8308149477917541,1.7172894029642176,1.5884289383593344,1.4440759121856614,1.2848718314881717,1.1110012033086532,0.9216323907086758,0.7125343333610139,,,,,,,0.5597979179340997
15120.0,2.1913137795679085,2.183616790511295,2.1618600584398955,2.1250189613754507,2.0733225217066056,2.00652800219061,1.9241747196063272,1.8260568553866292,1.712496857040716,1.5836475006861779,1.4393974839156118,1.2803170061446383,1.1066161605985243,0.9174961846659258,0.7085640943117999,,,,,,,0.5582805884018187
15180.0,2.1870282733935102,2.179313021788591,2.157512177361186,2.1205956303363753,2.0688056926938314,2.001911328418207,1.9194892606992087,1.8213056097928786,1.707714306221156,1.5788788293816585,1.434733668136441,1.2757782084007916,1.1022477636233312,0.9133283899374212,0.7046088904500024,,,,,,,0.5567692054358202
15240.0,2.1827339730801487,2.1750009026486357,2.1531571831235805,2.116167156122934,2.064286290217041,1.9972951000904777,1.914807426293758,1.8165612572016503,1.7029417485049445,1.5741228763024515,1.4300843845913294,1.2712553326914293,1.0978958917027042,0.9091640485545897,0.7006686355158168,,,,,,,0.5552637609566908
15300.0,2.1784311340530027,2.1706806830868324,2.1487953097795165,2.1117337480154306,2.0597644905893655,1.9926794535624386,1.9101293081298814,1.8118238423737827,1.698179180998695,1.5693795933798518,1.425449553882343,1.2667482743772898,1.0935604259449057,0.9050158558856183,0.6967432432477226,,,,,,,0.5537642403926101
15360.0,2.17412000885655,2.1663526102426176,2.144426788615235,2.1072956126677713,2.055240467715427,1.9880645230883702,1.9054549962233278,1.8070934087754966,1.6934266001356313,1.5646489328032553,1.4208290975365951,1.2622569300073592,1.0892412495642299,0.9008836986891449,0.6928326270055596,,,,,,,0.5522706240620616
15420.0,2.169800847023986,2.162016928276299,2.1400518480478556,2.1028529540365595,2.0507143930590384,1.9834504408284954,1.9007845789132505,1.8023699986823738,1.6886840018279003,1.559930847128055,1.4162229380536697,1.2577811975096347,1.0849382480053942,0.8967674664855786,0.6889366996217606,,,,,,,0.5507828882378811
15480.0,2.1654738950024095,2.1576738782992932,2.135670713569258,2.0984059733462153,2.0461864356329373,1.9788373368630754,1.8961181429041927,1.7976536532608522,1.683951381572606,1.5552252893393055,1.4116309989415914,1.2533209763189286,1.080651308952104,0.8926670510875472,0.6850553733835953,,,,,,,0.5493010059703054
15540.0,2.1611393961146486,2.1533236983394857,2.1312836077206394,2.0939548690774603,2.0416567620027144,1.9742253392116131,1.8914557733045898,1.792944412633534,1.6792287345264403,1.5505322128900407,1.4070532047439859,1.2488761674532523,1.0763803222695885,0.8885823462387368,0.6811885600871213,,,,,,,0.547824947727195
15600.0,2.156797590545247,2.148966623329597,2.126890750087075,2.0894998369709716,2.037125536300004,1.9696145738555915,1.886797553662929,1.788242315932661,1.6745160555593406,1.5458515717252244,1.4024894810593445,1.244446673550266,1.0721251799126477,0.8845132473389415,0.6773361711269821,,,,,,,0.5463546818953013
15660.0,2.152448715342222,2.144602885110651,2.122492357305109,2.085041070040799,2.032592920241629,1.9650051647636881,1.8821435660021966,1.7835474013449604,1.6698133392942769,1.541183320297463,1.3979397545528647,1.2400323988739512,1.067885775818673,0.880459651236254,0.673498117600813,,,,,,,0.5448901751757088
15720.0,2.1480930044292412,2.1402327124453144,2.1180886430788224,2.0805787585940485,2.0280590731526815,1.9603972339186553,1.8774938908529475,1.7788597061501181,1.6651205801379567,1.5365274135777898,1.3934039529613864,1.2356332492998943,1.06366200579733,0.8764214560708234,0.6696743104160486,,,,,,,0.5434313928984609
15780.0,2.1437306886245833,2.135856331037672,2.1136757255203804,2.076113090254628,2.0235241519921083,1.9557909013453247,1.872836056232347,1.7741792667545608,1.6604377723055201,1.5318838070632088,1.3888625981978822,1.2312491322857686,1.0594537674235498,0.872398561157763,0.6657994364417005,,,,,,,0.5419782992751989
15840.0,2.139361995664527,2.1314739635571924,2.1092544884809263,2.0716442499895162,2.0189883113799585,1.9511862851392967,1.8681723106859038,1.7695061187217365,1.6557649098412166,1.5272524567818193,1.3843190733021016,1.226879956832132,1.0552609599373486,0.8683908668995819,0.661884218699416,,,,,,,0.5405308576040312
15900.0,2.134987150229658,2.127085829665386,2.104828546560895,2.067172420136647,2.014451703625688,1.9465835014960202,1.8635132123902298,1.764840296799766,1.6511019866362946,1.5226333192959036,1.379789541647998,1.2225256334373027,1.0510834841520384,0.8643982747207324,0.6579829009442552,,,,,,,0.5390890304373376
15960.0,2.1306063739730092,2.122692146044202,2.1003981029038763,2.06269778043383,2.0099144787571106,1.9419826647400245,1.858858835599541,1.7601818349470626,1.6464489964447984,1.5180263517031871,1.375273930249635,1.2181860740490742,1.0469212423712466,0.8604206870186626,0.6540953903661969,,,,,,,0.5376527797206004
16020.0,2.126219885549383,2.118293126425496,2.0959633578344334,2.0582205080482288,2.005376784549749,1.9373838873541547,1.8542092532338683,1.755530766356326,1.641805932897755,1.513431511636349,1.3707721672485784,1.2138611920152516,1.0427741383144988,0.8564580071271254,0.650221594341462,,,,,,,0.5362220669084141
16080.0,2.1218279006454543,2.1138889816211766,2.0915245088884142,2.0537407776062384,2.0008387665563796,1.932787280008667,1.8495645369066531,1.7508871234772132,1.6371727895159645,1.5088487572609275,1.3662841818901417,1.209550902034364,1.0386420770507516,0.8525101392885722,0.6463614205027148,,,,,,,0.5347968530623407
16140.0,2.1174306320102367,2.1094799195537415,2.087081750843522,2.049258761223528,1.9963005681366515,1.9281929515901357,1.844924756951601,1.7462509380378488,1.6325495597215407,1.5042780472717123,1.3618099044979164,1.2052551201074744,1.0345249649391628,0.8485769886332523,0.6425147768004268,,,,,,,0.5333770989341953
16200.0,2.113028289485882,2.1050661452870196,2.0826352757500084,2.044774628535152,1.9917623304866816,1.923601009230062,1.8402899824488306,1.7416222410653237,1.6279362368482972,1.499719340887765,1.3573492664471616,1.2009737634916902,1.0304227095762706,0.84465846116325,0.6386815715564533,,,,,,,0.5319627650375205
16260.0,2.108621790981706,2.100651209454396,2.078196549649533,2.0403104170347337,1.9872637769051749,1.9190742088729602,1.8357512694503588,1.7371193769028455,1.6234886363061936,1.4953704704493394,1.3531464301488134,1.196993011933271,1.0266772024704964,0.8411627579848231,0.6353666771652673,,,,,,,0.5305442281857683
16320.0,2.1042120540442313,2.096233393034495,2.073755926110024,2.0358458762876968,1.9827669180958607,1.9145514381228035,1.8312190658192187,1.7326253399943305,1.619052038416371,1.4910344009596184,1.3489576887036554,1.1930268372682455,1.022946331232737,0.8376809766562204,0.63206123268444,,,,,,,0.5291264965449601
16380.0,2.0997992834110804,2.0918128954484265,2.0693135900406476,2.031381166881752,1.9782718836913207,1.9100327901599996,1.8266934249323605,1.7281401446003206,1.6146264200679932,1.4867110768620488,1.3447829614683748,1.1890751464831493,1.0192299805712746,0.8342127463173549,0.6287653682195558,,,,,,,0.5277111811924968
16440.0,2.095383680653793,2.087389913015935,2.0648697234261197,2.0269164467927085,1.9737788011156452,1.9055183564561409,1.8221743990401322,1.7236638044662391,1.6102117582641118,1.4824004432896443,1.3406221688580995,1.1851378459348816,1.0155280108744558,0.8307577346509026,0.625479374484535,,,,,,,0.5262990283919857
16500.0,2.090965444217935,2.0829646389951426,2.060424505365519,2.0224518714212567,1.9692877956185946,1.901008226804259,1.8176620392905007,1.7191963328377051,1.6058080301239703,1.4781024460384817,1.3364752320423556,1.181214838838317,1.0118402644723632,0.8273156943226507,0.6222034773665447,,,,,,,0.5248904697488026
16560.0,2.0865447694630657,2.0785372636221346,2.0559781121108522,2.017987593629451,1.9647989903093186,1.8965024893484093,1.813156395752308,1.7147377424746797,1.6014152128823023,1.4738170315051442,1.3323420723910635,1.177297630971652,1.0081665785797997,0.823886445042239,0.618937837271986,,,,,,,0.5234857853242059
16620.0,2.0821218487024478,2.074107974150298,2.0515307171053587,2.0135237637768473,1.9603125061896196,1.892001230612615,1.808657517437744,1.7102880456644267,1.597033283881505,1.4695441465661339,1.3282226108570203,1.1733741681150263,1.0045067947023407,0.8204698508949896,0.6156825656581185,,,,,,,0.522085169099146
16680.0,2.0776968712424644,2.0696769548893448,2.0470824910214804,2.0090605297562747,1.955828462186757,1.887504535529265,1.8041654523240465,1.705847254232559,1.5926622205506344,1.4652837384055188,1.3241167675366823,1.1694648750732008,1.0008607632214923,0.8170658041310427,0.6124377382857756,,,,,,,0.5206887608054247
16740.0,2.0732700234217227,2.0652443872440105,2.0426336017984994,2.004598037029238,1.951346975185823,1.8830124874669203,1.7996802473742846,1.7014153795507587,1.5883020003674093,1.4610357543255748,1.320024461520351,1.1655696371249926,0.9972283447942786,0.813674214791728,0.6092034044873317,,,,,,,0.519296663482354
16800.0,2.06884148864985,2.060810449752465,2.038184214679852,2.000136428660963,1.9468681600616697,1.878525168257536,1.7952019485568735,1.6969924325395565,1.5839526008047295,1.456800141581405,1.3159456110043652,1.1616883399143445,0.9936094101140952,0.8102950042203376,0.605979593603467,,,,,,,0.5179089540520636
16860.0,2.064411447445989,2.056375318124395,2.033734492250109,1.995675845355063,1.9423921297103834,1.8740426582229985,1.7907306008633406,1.6925784236651427,1.5796139992683282,1.452576847267536,1.3118801335744303,1.157820870676697,0.9900038389759884,0.806928100988887,0.6027663195377336,,,,,,,0.5165256901173856
16920.0,2.0599800774769874,2.051939165278784,2.029284594471644,1.9912164254878488,1.9379189950802806,1.869565036200834,1.7862662483238254,1.688173362930272,1.5752861730343113,1.448365818266021,1.3078279465670055,1.1539671190530196,0.986411519134775,0.8035734383130525,0.5995635840560556,,,,,,,0.5151469145555335
16980.0,2.055547553595284,2.047502161381388,2.02483467872094,1.98675830514224,1.9334488652023976,1.8650923795689314,1.7818089340199417,1.6837772598605005,1.5709690991946397,1.4441670012511842,1.3037889674398786,1.1501269775694125,0.9828323451830456,0.8002309523920706,0.5963713792326724,,,,,,,0.5137726587479292
17040.0,2.051114047876497,2.0430644738818953,2.020384899824582,1.9823016181412894,1.9289818472203888,1.860624764269084,1.7773587000949114,1.6793901234877766,1.5666627546160046,1.439980342738513,1.299763114110497,1.1463003418716227,0.9792662175411209,0.7969005813321968,0.5931896893018671,,,,,,,0.512402944925594
17100.0,2.046679729656709,2.0386262675507734,2.0159354100949027,1.977846496081297,1.9245180464198048,1.8561622648291964,1.772915587761188,1.675001930931558,1.5623671159146268,1.4358057891631397,1.295750305242237,1.1424871107915064,0.9757130415858827,0.7935822644443118,0.5900184920864195,,,,,,,0.5110377879185324
17160.0,2.0422447655694285,2.0341877045157966,2.0114863593652785,1.9733930683644696,1.9200575662566293,1.8517049543840642,1.7684796373060827,1.670613485207905,1.558082159447037,1.4316432869746212,1.2917504604729093,1.1386871863043284,0.9721727269161252,0.7902759417850499,0.5868577601180316,,,,,,,0.5096771964903698
17220.0,2.0378093195822524,2.0297489442982584,2.007037895025038,1.968941462231117,1.9156005083850316,1.8472529046947481,1.7640508880960575,1.6662341386574377,1.5538078613151494,1.4274927827373944,1.2877635005879535,1.1349004734192454,0.968645186740355,0.7869815538585492,0.5837074615292073,,,,,,,0.5083211743764193
