time_s,z_m,max_abs_delta_T_K,max_abs_delta_C_kg_kg,radial_weighted_mean_delta_T_K,radial_weighted_mean_delta_C_kg_kg
60.0,0.005754644331009957,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.00680094327457751,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.007847242206097388,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.008893541122936801,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.009939840021803058,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.010986138898604688,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.012032437748284802,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.013078736564625394,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.014125035340008817,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.015171334065114943,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.01621763272858375,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.017263931316600097,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.018310229812372354,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.019356528195540252,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.020402826441478825,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.021449124520446446,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.02249542239654262,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.023541720026574783,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.024588017358664248,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.025634314330521622,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.026680610867531526,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.027726906880536258,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.028773202263123444,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.029819496888343826,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.030865790605256217,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.03191208323471192,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.03295837456413289,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.03400466434171516,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.03505095226985211,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.03609723799744126,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.03714352111050014,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.03818980112251305,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.03923607746275605,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.04028234946173375,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.04132861633570477,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.04237487716971418,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.04342113089694337,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.0444673762737487,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.045513611855182684,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.046559835965433324,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.04760604666142646,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.048652241694590856,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.049698418470146756,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.050744573997060706,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.051790704828407724,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.052836807004765764,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.05388287598694727,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.05492890657290356,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.055974892808294846,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.05702082789713402,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.0580667040925781,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.05911251256974148,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.06015824330378468,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.06120388493425225,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.062249424597174495,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.06329484773129956,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.06434013790451507,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.06538527661709606,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.06643024305309167,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.06747501381324514,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.06851956266272122,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.06956386026088461,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.07060787382080315,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.0716515667581494,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.07269489830361563,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.07373782316290495,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.07478029111431495,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.07582224651288785,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.07686362783398165,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.07790436719314517,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.07894438984094701,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.07998361362457158,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.08102194840032294,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.08205929548549097,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.08309554716203224,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.08413058610602109,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.08516428481011179,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.08619650506439627,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.08722709745954318,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.08825590074562395,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.08928274153945595,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.09030743429035756,0.00017537595005023832,0.006163224299369219,1.1793710359915168e-05,-0.00014158155016881393
60.0,0.09132978029650739,0.00017537595005023832,0.006163224299369219,1.1793710367378302e-05,-0.00014158155016881393
60.0,0.0923495681702389,0.00017537595005023832,0.006163224299369219,1.1793710379524045e-05,-0.00014158155016881393
60.0,0.09336657378513252,0.00017537595005023832,0.006163224299369219,1.179371040347805e-05,-0.00014158155016881393
60.0,0.0943805595662751,0.00017537595010708174,0.006163224299369219,1.1793710501280057e-05,-0.00014158155016881393
60.0,0.0953912756933589,0.00017537595044814225,0.006163224299369219,1.1793710898565277e-05,-0.00014158155016881393
60.0,0.09639846026831739,0.00017537595164185404,0.006163224299369219,1.1793712322691255e-05,-0.00014158155016881393
60.0,0.09740183955800345,0.0001753759557345802,0.006163224299369219,1.1793717192618765e-05,-0.00014158155016881393
60.0,0.09840112856690197,0.00017537596943384415,0.006163224299369219,1.1793733655176538e-05,-0.00014158155016881393
60.0,0.09939603264570279,0.00017537601428330163,0.006163224299369219,1.1793787615394144e-05,-0.00014158155016881393
60.0,0.10038624851439969,0.0001753761567329093,0.006163224299369219,1.1793958947187732e-05,-0.00014158155016881393
60.0,0.10137146514031278,0.0001753765943703911,0.006163224299369219,1.1794485383103836e-05,-0.00014158155016881393
60.0,0.10235136516852997,0.000175377895402562,0.006163224299369219,1.1796049595451988e-05,-0.00014158155016881393
60.0,0.10332562634832987,0.000175381632573135,0.006163224299369219,1.1800541632912236e-05,-0.00014158155016881393
60.0,0.10429392395625564,0.0001753920035412193,0.006163224299369219,1.1813003471644627e-05,-0.00014158155016881393
60.0,0.10525593175448669,0.00017541979508450822,0.006163224299369219,1.1846386078149395e-05,-0.00014158155016881393
60.0,0.10621132333208266,0.00017549168404684679,0.006163224299369219,1.1932703567281218e-05,-0.00014158155016881393
60.0,0.1071597731638037,0.00017567113184213667,0.006163224299369219,1.2148074009948063e-05,-0.00014158155016881393
60.0,0.10810095779176977,0.00017610329200579145,0.006163224299369219,1.2666496688384866e-05,-0.00014158155016881393
60.0,0.10903455688746658,0.00017710726740460814,0.006163224299369219,1.3870230862593873e-05,-0.00014158155016881393
60.0,0.1099602474607406,0.00017935709797711752,0.006163224299369219,1.6566104270271447e-05,-0.00014158155016881393
60.0,0.11087769214552082,0.00018422042217025592,0.006163224299369219,2.2389755622956585e-05,-0.00014158155016881393
60.0,0.11178649938229036,0.0001943618207178588,0.006163224299369219,3.452472274869685e-05,-0.00014158155016881393
60.0,0.11268612433286049,0.00021476215113125363,0.006163224299369219,5.891506896628307e-05,-0.00014158155016881393
60.0,0.11357566155031681,0.000254337491867318,0.006163224299369219,0.00010618679012489511,-0.00014158155016881393
60.0,0.11445345181243931,0.00032830568017061523,0.006163224299369219,0.00019444755791938077,-0.00014158155016882797
60.0,0.11531648055089319,0.00046121578014890474,0.006163224299371439,0.0003528531022844471,-0.0001415815501703766
60.0,0.11615971333464245,0.0006899264325852528,0.006163224299422954,0.0006250770893832767,-0.00014158155023053423
60.0,0.11697592061638235,0.0011224826326383663,0.0061632243008094,0.0010706391353048318,-0.00014158155188028333
60.0,0.11776318273753608,0.0018509004644329252,0.006163224333578743,0.0017673494314076241,-0.00014158159048088624
60.0,0.1185312860297518,0.002961840837372165,0.00616322500132549,0.0028290668285962735,-0.0001415823695628281
60.0,0.11929291462851194,0.004636329146308071,0.0061632370364606,0.004429554998875761,-0.00014159627820677537
60.0,0.12005385934471033,0.007125882110358361,0.006163430243852908,0.006810925944514147,-0.00014181744465344671
60.0,0.12081480406090875,0.010757855443898734,0.006166157042267084,0.010289292155057179,-0.00014490918915692908
60.0,0.12157574877710715,0.015955607763601165,0.0061993662332007204,0.015274802821063868,-0.00018220447576593025
60.0,0.12233669349330556,0.02325645028327017,0.006539995481768646,0.02228993790607777,-0.0005610895155331717
60.0,0.12309763820950397,0.03332671593915393,0.009386456226152529,0.03198551152390758,-0.0036967599686837153
60.0,0.12385858292570237,0.046974168548047146,0.027880663350023926,0.045154677419965525,-0.023869377027032793
60.0,0.12461952764190079,0.0651565411114916,0.11942418096181306,0.06274383603971093,-0.11819623775877346
60.0,0.125,0.07707084474884596,0.2613728853428743,0.07430168919528347,-0.26005886642248827
120.0,0.0,0.000267419789622636,0.003713274670563038,2.4359209837634087e-05,-0.0001177413938195109
120.0,0.0005231494912409765,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.0015694484714494639,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.0026157474465723883,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.0036620464155861904,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.004708345377475357,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.005754644331009957,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.00680094327457751,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.007847242206097388,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.008893541122936801,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.009939840021803058,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.010986138898604688,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.012032437748284802,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.013078736564625394,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.014125035340008817,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.015171334065114943,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.01621763272858375,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.017263931316600097,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.018310229812372354,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.019356528195540252,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.020402826441478825,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.021449124520446446,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.02249542239654262,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.023541720026574783,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.024588017358664248,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.025634314330521622,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.026680610867531526,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.027726906880536258,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.028773202263123444,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.029819496888343826,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.030865790605256217,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.03191208323471192,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.03295837456413289,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.03400466434171516,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.03505095226985211,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.03609723799744126,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.03714352111050014,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.03818980112251305,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.03923607746275605,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.04028234946173375,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.04132861633570477,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.04237487716971418,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.04342113089694337,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.0444673762737487,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.045513611855182684,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.046559835965433324,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.04760604666142646,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.048652241694590856,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.049698418470146756,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.050744573997060706,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.051790704828407724,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.052836807004765764,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.05388287598694727,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.05492890657290356,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.055974892808294846,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.05702082789713402,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.0580667040925781,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.05911251256974148,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.06015824330378468,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.06120388493425225,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.062249424597174495,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.06329484773129956,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.06434013790451507,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.06538527661709606,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.06643024305309167,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.06747501381324514,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.06851956266272122,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.06956386026088461,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.07060787382080315,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.0716515667581494,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.07269489830361563,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.07373782316290495,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.07478029111431495,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.07582224651288785,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.07686362783398165,0.00026741978967947944,0.003713274670563038,2.4359209862789607e-05,-0.00011774139381933517
120.0,0.07790436719314517,0.00026741978967947944,0.003713274670563038,2.4359209864890276e-05,-0.00011774139381933517
120.0,0.07894438984094701,0.00026741978967947944,0.003713274670563038,2.435920987128635e-05,-0.00011774139381933517
120.0,0.07998361362457158,0.00026741978967947944,0.003713274670563038,2.4359209882469892e-05,-0.00011774139381933517
120.0,0.08102194840032294,0.00026741978967947944,0.003713274670563038,2.435920994537006e-05,-0.00011774139381933517
120.0,0.08205929548549097,0.0002674197897931663,0.003713274670563038,2.435921008086508e-05,-0.00011774139381933517
120.0,0.08309554716203224,0.00026741979002053995,0.003713274670563038,2.4359210413370624e-05,-0.00011774139381933517
120.0,0.08413058610602109,0.0002674197907595044,0.003713274670563038,2.4359211329357224e-05,-0.00011774139381933517
120.0,0.08516428481011179,0.00026741979269218064,0.003713274670563038,2.4359213769518287e-05,-0.00011774139381933517
120.0,0.08619650506439627,0.0002674197976944015,0.003713274670563038,2.4359220154851494e-05,-0.00011774139381933517
120.0,0.08722709745954318,0.0002674198107115444,0.003713274670563038,2.4359236571961773e-05,-0.00011774139381933517
120.0,0.08825590074562395,0.00026741984362388393,0.003713274670563038,2.4359278148759618e-05,-0.00011774139381933517
120.0,0.08928274153945595,0.00026741992530787684,0.003713274670563038,2.4359381359292634e-05,-0.00011774139381933517
120.0,0.09030743429035756,0.0002674201240893126,0.003713274670563038,2.4359632581133903e-05,-0.00011774139381933517
120.0,0.09132978029650739,0.00026742059861817324,0.003713274670563038,2.4360232109443713e-05,-0.00011774139381933517
120.0,0.0923495681702389,0.00026742170899751727,0.003713274670563038,2.43616345880856e-05,-0.00011774139381933517
120.0,0.09336657378513252,0.00026742425507109147,0.003713274670563038,2.4364849821674863e-05,-0.00011774139381933517
120.0,0.0943805595662751,0.00026742997528117485,0.003713274670563038,2.4372071442505835e-05,-0.00011774139381933517
120.0,0.0953912756933589,0.00026744256354049867,0.003713274670563038,2.4387959871372634e-05,-0.00011774139381933517
120.0,0.09639846026831739,0.00026746969467694726,0.003713274670563038,2.442219412698489e-05,-0.00011774139381933517
120.0,0.09740183955800345,0.0002675269525980184,0.003713274670563038,2.449442037192983e-05,-0.00011774139381933517
120.0,0.09840112856690197,0.0002676452560308462,0.003713274670563038,2.464360168838773e-05,-0.00011774139381933517
120.0,0.09939603264570279,0.0002678845306149924,0.003713274670563038,2.494522107735531e-05,-0.00011774139381933517
120.0,0.10038624851439969,0.00026835821296344875,0.003713274670563038,2.5542094926210112e-05,-0.00011774139381933517
120.0,0.10137146514031278,0.00026927598815973397,0.003713274670563038,2.6698074322950732e-05,-0.00011774139381933517
120.0,0.10235136516852997,0.0002710162967218821,0.003713274670563038,2.8889075945180412e-05,-0.00011774139381933517
120.0,0.10332562634832987,0.0002742459477644843,0.003713274670563038,3.295310771391553e-05,-0.00011774139381933517
120.0,0.10429392395625564,0.0002801119370019478,0.003713274670563038,4.0330589539018184e-05,-0.00011774139381933517
120.0,0.10525593175448669,0.00029054037554487877,0.003713274670563038,5.343838264626446e-05,-0.00011774139381933517
120.0,0.10621132333208266,0.0003086890955614763,0.003713274670563038,7.62352405517133e-05,-0.00011774139381933517
120.0,0.1071597731638037,0.00033961334668219934,0.003713274670563038,0.00011505198177053742,-0.00011774139381933517
120.0,0.10810095779176977,0.00039121678025821893,0.003713274670563038,0.00017977488623167865,-0.00011774139381933517
120.0,0.10903455688746658,0.00047557097934713966,0.003713274670563038,0.00028548345576158505,-0.00011774139381933517
120.0,0.1099602474607406,0.0006106926769007259,0.003713274670563038,0.0004546492941452351,-0.00011774139381933517
120.0,0.11087769214552082,0.000822864858093908,0.003713274670563038,0.0007199967759549469,-0.00011774139381933517
120.0,0.11178649938229036,0.0012370415284976843,0.003713274670563038,0.001128092274898066,-0.00011774139381934717
120.0,0.11268612433286049,0.0019100132545304405,0.003713274670563038,0.001743621805454521,-0.00011774139381996147
120.0,0.11357566155031681,0.0029068350766010553,0.003713274670576361,0.0026540431907330596,-0.00011774139383875407
120.0,0.11445345181243931,0.00435207756197542,0.0037132746708592457,0.003973610228329436,-0.00011774139421281781
120.0,0.11531648055089319,0.006399629879069835,0.0037132746759147572,0.00584440540291422,-0.00011774140078063703
120.0,0.11615971333464245,0.009225263147527585,0.0037132747561470225,0.00843014852043413,-0.00011774150362925124
120.0,0.11697592061638235,0.01300770930612316,0.0037132758689839562,0.011898461607653125,-0.0001177429103917955
120.0,0.11776318273753608,0.01793996762387451,0.003713289119734675,0.016430655318216348,-0.00011775943046778935
120.0,0.1185312860297518,0.02431806699809158,0.0037134261341167374,0.022304363219830252,-0.00011792792409440092
120.0,0.11929291462851194,0.032587467346615995,0.003714687414548834,0.029937634807723844,-0.00011945806749944498
120.0,0.12005385934471033,0.04328687761483252,0.003725084999349093,0.039838759651158455,-0.00013190307189392728
120.0,0.12081480406090875,0.057018430724212976,0.0038008823401707303,0.052579977869985264,-0.0002214179975162881
120.0,0.12157574877710715,0.07448514339898793,0.004281675850343003,0.06883368748152249,-0.0007817309146571894
120.0,0.12233669349330556,0.09650811048834385,0.00688309527177422,0.08939050699129888,-0.003773896151436514
120.0,0.12309763820950397,0.1240346787851081,0.018594470974311772,0.11516948825901391,-0.017071258992983302
120.0,0.12385858292570237,0.15814442271550888,0.06585301670466626,0.147226836937677,-0.06478800858233157
120.0,0.12461952764190079,0.2000523792409581,0.20027002588828635,0.18676270384845223,-0.1984951903278337
120.0,0.125,0.22558074891537672,0.33926779760267234,0.21094421817434014,-0.33680645711202395
180.0,0.0,0.0002528727824824273,0.0026806779526009628,3.1381056240776965e-05,-0.00010208567068911873
180.0,0.0005231494912409765,0.0002528727825392707,0.0026806779526005187,3.1381056276695696e-05,-0.00010208567068894658
180.0,0.0015694484714494639,0.0002528727825392707,0.0026806779526005187,3.1381056276695696e-05,-0.00010208567068894658
180.0,0.0026157474465723883,0.0002528727825392707,0.0026806779526005187,3.1381056276695696e-05,-0.00010208567068894658
180.0,0.0036620464155861904,0.0002528727825392707,0.0026806779526005187,3.1381056276695696e-05,-0.00010208567068894658
180.0,0.004708345377475357,0.0002528727825392707,0.0026806779526005187,3.1381056276695696e-05,-0.00010208567068894658
180.0,0.005754644331009957,0.0002528727825392707,0.0026806779526005187,3.1381056276695696e-05,-0.00010208567068894658
180.0,0.00680094327457751,0.0002528727825392707,0.0026806779526005187,3.1381056276695696e-05,-0.00010208567068894658
